Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,City,State,Product_Category,Product_SubCategory,Quantity,Unit_Price,Discount,Shipping_Mode,Profit_Margin
ORD1883,2023-02-07,2023-11-28,CUST107,Corporate,Bangalore,Delhi,Technology,Phones,6,424.80190163046854,0.0,Express,0.3191483242548879
ORD1884,2023-10-19,2023-07-16,CUST89,Corporate,Mumbai,Karnataka,Technology,Paper,2,257.53119864613893,0.0,Express,0.10958455404970793
ORD1885,2023-03-07,2023-07-01,CUST39,Consumer,Delhi,Delhi,Office Supplies,Tables,3,376.53702227737847,0.15,Express,0.4056881935369234
ORD1886,2023-08-27,2023-02-08,CUST113,Home Office,Hyderabad,Maharashtra,Furniture,Paper,1,78.09035357196895,0.2,Same Day,0.33236555929851136
ORD1887,2023-03-28,2023-08-28,CUST28,Home Office,Hyderabad,Maharashtra,Furniture,Chairs,2,133.6827683585145,0.05,Same Day,0.3502358333879011
ORD1888,2023-02-06,2023-10-28,CUST97,Corporate,Chennai,Tamil Nadu,Furniture,Tables,2,368.5702865684595,0.15,Same Day,0.12068835302186139
ORD1889,2023-03-30,2023-05-19,CUST37,consumer,Hyderabad,Maharashtra,Office Supplies,Chairs,8,90.71966435498479,0.05,Same Day,0.18441533208344618
ORD1890,2023-09-21,2023-10-11,CUST137,Home Office,Chennai,Tamil Nadu,Office Supplies,Binders,8,182.16440798091412,0.2, First Class,0.12973234894143207
ORD1891,2023-11-09,2023-12-19,CUST82,Corporate,Bangalore,Karnataka,Office Supplies,Paper,2,139.78446632865,0.05,Express,0.2155657263215247
ORD1892,2023-10-31,2023-03-16,CUST56,Corporate,Bangalore,Maharashtra,Furniture,Binders,13,181.43223016901445,0.1, First Class,0.35097560307286046
ORD1893,2023-05-25,2023-07-11,CUST85,Consumer,Bangalore,Karnataka,Furniture,Tables,14,357.0787840482055,0.15,Express,0.3264743937269501
ORD1894,2023-09-01,2023-04-15,CUST2,Corporate,Mumbai,Karnataka,Furniture,Chairs,6,190.24511875997248,0.0,Same Day,0.3448599286453561
ORD1895,2023-03-16,2023-10-17,CUST58,Home Office,Mumbai,Maharashtra,Office Supplies,Tables,5,282.0790280778907,0.05,Same Day,0.3197005085511577
ORD1896,2023-04-17,2023-07-30,CUST107,consumer,Chennai,Karnataka,Office Supplies,Binders,3,58.96661975666073,0.15, First Class,0.20921151827034376
ORD1897,2023-11-24,2023-08-20,CUST123,Home Office,Hyderabad,Maharashtra,Technology,Tables,5,404.4586696849676,0.15,Standard,0.1978029989377701
ORD1898,2023-01-05,2023-10-19,CUST114,Home Office,Hyderabad,Maharashtra,Office Supplies,Phones,5,191.24542656758118,0.05,Same Day,0.15482387341463252
ORD1899,2023-02-01,2023-05-25,CUST107,Home Office,Bangalore,Maharashtra,Technology,Laptops,5,327.78173792633777,0.0,Standard,0.4396283499613969
ORD1900,2023-03-17,2023-12-01,CUST37,Corporate,Delhi,Delhi,Furniture,Binders,3,365.440904814298,0.0,Express,0.3465917434164978
ORD1901,2023-01-10,2023-07-14,CUST79,Corporate,Mumbai,Karnataka,Office Supplies,Tables,3,112.7338518347332,0.05, First Class,0.1746044050016239
ORD1902,2023-03-08,2023-02-27,CUST92,Home Office,Mumbai,Telangana,Furniture,Chairs,4,443.49074262714146,0.15,Standard,0.1708837519284958
ORD1903,2023-08-01,2023-09-12,CUST18,home office,Bangalore,Maharashtra,Furniture,Tables,7,311.9498832874069,0.0,Standard,0.4492142406104547
ORD1904,2023-06-03,2023-10-17,CUST98,Consumer,Mumbai,Karnataka,Furniture,Chairs,12,220.07531945822592,0.05,Same Day,0.3970923455053278
ORD1905,2023-11-22,2023-04-26,CUST63,Consumer,Bangalore,Tamil Nadu,Furniture,Laptops,12,99.34423995332757,0.05,Standard,0.36375963196214856
ORD1906,2023-10-26,2023-11-09,CUST150,Corporate,Chennai,Maharashtra,Office Supplies,Tables,12,471.7274595715913,0.05,Standard,0.2627456430157199
ORD1907,2023-05-05,2023-11-27,CUST139,Corporate,Hyderabad,Maharashtra,Furniture,Laptops,14,379.9834200244963,0.15,Express,0.20479022571140704
ORD1908,2023-04-05,2023-04-12,CUST4,Consumer,Delhi,Telangana,Technology,Binders,2,111.93203573929195,0.0, First Class,0.4917803052451295
ORD1909,2023-05-19,2023-12-25,CUST135,Home Office,Hyderabad,Delhi,Office Supplies,Chairs,10,175.47827961487002,0.15,Same Day,0.4188958300091201
ORD1910,2023-08-04,2023-02-21,CUST61,corporate,Hyderabad,Delhi,Furniture,Phones,4,406.7403864631559,0.1,Same Day,0.2207116892545106
ORD1911,2023-04-08,2023-03-15,CUST107,Home Office,Chennai,Maharashtra,Office Supplies,Binders,4,350.8820549755161,0.0,Standard,0.43902591851139794
ORD1912,2023-08-16,2023-03-09,CUST54,Consumer,Mumbai,Karnataka,Technology,Chairs,1,385.2343034307049,0.15,Express,0.40357277944587266
ORD1913,2023-05-30,2023-11-23,CUST88,Corporate,Delhi,Tamil Nadu,Furniture,Laptops,10,226.1885400843369,0.0,Standard,0.21883221995119936
ORD1914,2023-07-21,2023-08-27,CUST68,Corporate,Mumbai,Tamil Nadu,Technology,Paper,8,361.0733686946618,0.1,Standard,0.27062114169665585
ORD1915,2023-06-09,2023-02-25,CUST129,Consumer,Hyderabad,Karnataka,Furniture,Tables,1,199.3819242033177,0.2,Same Day,0.17438137815641067
ORD1916,2023-04-18,2023-06-10,CUST55,Corporate,Bangalore,Maharashtra,Technology,Laptops,8,113.51882929971624,0.05,Standard,0.14442097775124374
ORD1917,2023-12-13,2023-08-13,CUST3,consumer,Hyderabad,Tamil Nadu,Furniture,Chairs,7,320.01174707226636,0.15,Standard,0.38910481313587875
ORD1918,2023-10-06,2023-01-31,CUST121,Corporate,Mumbai,Delhi,Office Supplies,Chairs,9,488.24682354340916,0.1,Express,0.20700474294154667
ORD1919,2023-02-21,2023-11-19,CUST129,Consumer,Hyderabad,Karnataka,Furniture,Chairs,8,162.1944759837115,0.1,Same Day,0.4280237462985015
ORD1920,2023-11-13,2023-10-21,CUST102,Corporate,Bangalore,Telangana,Office Supplies,Chairs,5,235.87510018414443,0.0, First Class,0.4982434846057705
ORD1921,2023-06-27,2023-07-04,CUST38,Home Office,Chennai,Maharashtra,Furniture,Tables,8,340.26067182422827,0.0,Express,0.13064792557185947
ORD1922,2023-11-23,2023-12-20,CUST85,Home Office,Mumbai,Karnataka,Furniture,Binders,14,275.33807824001906,0.05,Express,0.2892140500334801
ORD1923,2023-10-19,2023-06-02,CUST133,Home Office,Hyderabad,Tamil Nadu,Technology,Phones,11,423.27961989743415,0.0,Express,0.4208250237243213
ORD1924,2023-06-05,2023-12-26,CUST92,corporate,Mumbai,Maharashtra,Technology,Paper,10,383.2539261700628,0.15,Same Day,0.41558035861649345
ORD1925,2023-01-09,2023-09-01,CUST21,Corporate,Chennai,Delhi,Technology,Tables,12,38.56562989255495,0.15,Standard,0.40399886333238744
ORD1926,2023-04-09,2023-08-20,CUST109,Home Office,Hyderabad,Maharashtra,Furniture,Chairs,12,499.2264046226493,0.15, First Class,0.2395979741207644
ORD1927,2023-07-17,2023-03-02,CUST47,Home Office,Hyderabad,Maharashtra,Furniture,Tables,3,378.67720232253896,0.2,Same Day,0.28154130227402097
ORD1928,2023-08-20,2023-11-18,CUST84,Consumer,Mumbai,Delhi,Furniture,Laptops,10,433.3126249841155,0.15,Standard,0.3379873429365881
ORD1929,2023-04-05,2023-06-06,CUST83,Consumer,Mumbai,Delhi,Office Supplies,Phones,7,329.08687892671975,0.0,Express,0.4895762334293029
ORD1930,2023-02-20,2023-03-01,CUST35,Consumer,Bangalore,Maharashtra,Office Supplies,Chairs,12,429.5797127429135,0.0,Same Day,0.23101890837539718
ORD1931,2023-11-01,2023-01-05,CUST69,home office,Chennai,Delhi,Furniture,Paper,4,65.06765771506761,0.15,Standard,0.46925755508674316
ORD1932,2023-12-26,2023-07-24,CUST129,Home Office,Bangalore,Karnataka,Technology,Chairs,5,180.39153942406463,0.1, First Class,0.20774276727219765
ORD1933,2023-07-11,2023-07-12,CUST140,Home Office,Hyderabad,Delhi,Technology,Phones,9,439.44626236620144,0.1, First Class,0.49562978618948184
ORD1934,2023-03-04,2023-09-20,CUST27,Consumer,Mumbai,Delhi,Technology,Paper,7,108.8110535207772,0.1,Standard,0.3681054747310367
ORD1935,2023-04-10,2023-11-21,CUST56,Corporate,Hyderabad,Maharashtra,Furniture,Phones,4,48.33862830421114,0.05,Same Day,0.2854045921434204
ORD1936,2023-01-07,2023-01-29,CUST23,Home Office,Hyderabad,Karnataka,Technology,Paper,6,396.1782805731573,0.2,Express,0.34535617122544193
ORD1937,2023-11-30,2023-09-24,CUST21,Corporate,Delhi,Telangana,Furniture,Binders,10,419.38821626521514,0.15,Standard,0.20901246761608272
ORD1938,2023-02-12,2023-03-10,CUST61,corporate,Delhi,Telangana,Office Supplies,Binders,14,89.6995869130513,0.05,Express,0.20966954300458665
ORD1939,2023-07-30,2023-11-10,CUST63,Corporate,Hyderabad,Tamil Nadu,Technology,Tables,11,428.6295315635306,0.1, First Class,0.14542181753739755
ORD1940,2023-04-11,2023-10-26,CUST122,Consumer,Mumbai,Delhi,Office Supplies,Tables,7,346.5162198426131,0.15,Standard,0.14562011908215952
ORD1941,2023-07-22,2023-07-17,CUST52,Corporate,Hyderabad,Delhi,Technology,Paper,13,264.84051477612616,0.05, First Class,0.23906869658756455
ORD1942,2023-08-26,2023-09-17,CUST88,Home Office,Delhi,Karnataka,Furniture,Chairs,10,416.82259446287867,0.0,Express,0.40514219115854866
ORD1943,2023-10-30,2023-04-25,CUST55,Consumer,Mumbai,Telangana,Furniture,Laptops,13,215.43213216629323,0.1,Express,0.343188467039265
ORD1944,2023-03-17,2023-06-21,CUST46,Home Office,Hyderabad,Tamil Nadu,Furniture,Laptops,9,105.05703854946464,0.05,Standard,0.14103382413240834
ORD1945,2023-01-05,2023-10-27,CUST32,home office,Chennai,Karnataka,Furniture,Chairs,4,149.5778115392007,0.0,Standard,0.44089460999036445
ORD1946,2023-02-19,2023-06-17,CUST55,Consumer,Chennai,Delhi,Technology,Chairs,10,257.53036896372424,0.1,Standard,0.34054705079602654
ORD1947,2023-11-25,2023-05-11,CUST96,Home Office,Hyderabad,Telangana,Office Supplies,Binders,3,270.3520884098561,0.2, First Class,0.4843422307139119
ORD1948,2023-11-15,2023-06-30,CUST133,Home Office,Mumbai,Tamil Nadu,Furniture,Laptops,8,404.73460495620446,0.1,Express,0.368074186964483
ORD1949,2023-08-07,2023-10-30,CUST36,Consumer,Hyderabad,Maharashtra,Technology,Paper,1,397.7628345896439,0.2,Express,0.17006994548167242
ORD1950,2023-08-08,2023-05-03,CUST110,Home Office,Hyderabad,Telangana,Office Supplies,Phones,9,294.8696130302417,0.2, First Class,0.2895133449231289
ORD1951,2023-08-31,2023-03-05,CUST106,Corporate,Delhi,Tamil Nadu,Furniture,Tables,13,392.58488684908343,0.2,Standard,0.3593990390188817
ORD1952,2023-03-06,2023-09-17,CUST58,home office,Chennai,Karnataka,Office Supplies,Phones,1,103.96899456389878,0.15,Same Day,0.11130588041999108
ORD1953,2023-11-30,2023-10-29,CUST39,Corporate,Delhi,Maharashtra,Furniture,Binders,2,34.53161827571422,0.15,Standard,0.10596410566192316
ORD1954,2023-06-02,2023-02-06,CUST80,Home Office,Delhi,Tamil Nadu,Office Supplies,Laptops,13,438.0805730910031,0.2,Same Day,0.15176120023942719
ORD1955,2023-05-20,2023-03-29,CUST97,Consumer,Hyderabad,Tamil Nadu,Office Supplies,Chairs,8,47.02170194375709,0.0,Same Day,0.2006657740181883
ORD1956,2023-07-09,2023-02-21,CUST113,Consumer,Delhi,Delhi,Furniture,Laptops,9,130.87733057455867,0.2, First Class,0.2718196494082702
ORD1957,2023-01-18,2023-05-07,CUST61,Home Office,Chennai,Telangana,Technology,Paper,7,350.70628531594843,0.05,Express,0.29497618950391535
ORD1958,2023-03-02,2023-06-14,CUST137,Consumer,Delhi,Delhi,Office Supplies,Binders,3,210.62948943738147,0.2,Express,0.15521104357515872
ORD1959,2023-09-27,2023-10-01,CUST6,home office,Chennai,Maharashtra,Furniture,Chairs,7,439.3938452585993,0.15,Express,0.36935663164633237
ORD1960,2023-01-31,2023-08-26,CUST109,Consumer,Delhi,Tamil Nadu,Office Supplies,Phones,6,156.01009938451207,0.15,Express,0.33845522467861394
ORD1961,2023-08-09,2023-08-15,CUST35,Corporate,Chennai,Delhi,Office Supplies,Paper,2,15.816959867986053,0.05, First Class,0.2177856395364641
ORD1962,2023-03-31,2023-05-09,CUST39,Home Office,Delhi,Telangana,Technology,Phones,3,157.3212638747646,0.05,Same Day,0.1054639533741168
ORD1963,2023-05-23,2023-11-04,CUST150,Corporate,Delhi,Maharashtra,Office Supplies,Tables,11,293.2567741005675,0.1,Express,0.1310591661413163
ORD1964,2023-04-16,2023-06-22,CUST118,Corporate,Mumbai,Karnataka,Office Supplies,Binders,13,194.20980394761372,0.0,Same Day,0.2566779102043358
ORD1965,2023-05-10,2023-12-24,CUST5,Home Office,Chennai,Delhi,Furniture,Paper,12,272.0876503217901,0.0, First Class,0.16158974046627358
ORD1966,2023-09-20,2023-08-20,CUST87,corporate,Chennai,Maharashtra,Furniture,Paper,13,439.5330782291592,0.0,Standard,0.25072784245918833
ORD1967,2023-04-19,2023-02-16,CUST76,Home Office,Chennai,Karnataka,Technology,Phones,10,457.11767657288055,0.15, First Class,0.3512730418041421
ORD1968,2023-07-26,2023-09-04,CUST57,Corporate,Bangalore,Delhi,Office Supplies,Chairs,10,140.32729168051495,0.0,Express,0.3188949711517134
ORD1969,2023-06-23,2023-04-29,CUST127,Home Office,Delhi,Maharashtra,Office Supplies,Tables,13,236.44883190225136,0.1,Standard,0.1924703532549577
ORD1970,2023-08-31,2023-09-08,CUST29,Home Office,Chennai,Maharashtra,Office Supplies,Phones,12,279.0805674683111,0.1, First Class,0.23752899650350098
ORD1971,2023-12-08,2023-01-26,CUST87,Consumer,Bangalore,Delhi,Technology,Paper,5,475.06510387524105,0.0, First Class,0.34561247937946027
ORD1972,2023-09-25,2023-03-05,CUST141,Home Office,Mumbai,Maharashtra,Office Supplies,Binders,10,499.3224863905485,0.05,Same Day,0.4443420112173795
ORD1973,2023-03-20,2023-11-09,CUST46,home office,Chennai,Tamil Nadu,Furniture,Paper,4,125.34955193234805,0.1, First Class,0.4012853754955509
ORD1974,2023-01-12,2023-03-24,CUST116,Corporate,Chennai,Delhi,Technology,Laptops,2,366.2201369594496,0.05,Standard,0.32136001073336595
ORD1975,2023-04-06,2023-11-02,CUST112,Home Office,Bangalore,Maharashtra,Furniture,Binders,4,195.23522049426563,0.15, First Class,0.2449171993265945
ORD1976,2023-08-06,2023-04-12,CUST45,Consumer,Delhi,Karnataka,Furniture,Binders,12,13.973016474244481,0.1,Express,0.24602051101672218
ORD1977,2023-01-19,2023-08-23,CUST145,Corporate,Mumbai,Karnataka,Technology,Paper,8,14.533735993592154,0.05,Same Day,0.45176692410575847
ORD1978,2023-07-01,2023-09-11,CUST104,Corporate,Chennai,Tamil Nadu,Furniture,Chairs,5,235.6773437055053,0.0,Standard,0.11569743041621856
ORD1979,2023-08-06,2023-07-07,CUST85,Consumer,Delhi,Delhi,Office Supplies,Binders,5,249.28410737212397,0.15,Standard,0.4951930577681044
ORD1980,2023-05-02,2023-04-22,CUST134,corporate,Mumbai,Maharashtra,Technology,Laptops,13,21.0591513209869,0.2, First Class,0.3657501643406249
ORD1981,2023-10-09,2023-03-19,CUST108,Corporate,Hyderabad,Maharashtra,Furniture,Phones,12,,0.2,Express,0.3724550796289562
ORD1982,2023-02-08,2023-01-13,CUST18,Corporate,Hyderabad,Karnataka,Office Supplies,Chairs,12,154.06166041152701,0.0,Same Day,0.11519913492189687
ORD1983,2023-01-28,2023-04-21,CUST94,Corporate,Mumbai,Tamil Nadu,Office Supplies,Chairs,10,284.34761975261523,0.15,Standard,0.34221170995650885
ORD1984,2023-09-23,2023-08-27,CUST150,Consumer,Bangalore,Karnataka,Furniture,Chairs,3,157.4503458510552,0.15,Same Day,0.2939112240361788
ORD1985,2023-06-30,2023-12-09,CUST33,Consumer,Mumbai,Karnataka,Office Supplies,Binders,13,91.89581428596053,0.15, First Class,0.1423115627576268
ORD1986,2023-09-09,2023-11-14,CUST126,Corporate,Mumbai,Tamil Nadu,Technology,Chairs,8,209.5151319134489,0.15,Express,0.21116880430774365
ORD1987,2023-06-08,2023-10-07,CUST122,corporate,Bangalore,Delhi,Furniture,Paper,6,123.81394874734538,0.2, First Class,0.45612578248546054
ORD1988,2023-03-31,2023-10-15,CUST138,Consumer,Bangalore,Maharashtra,Office Supplies,Chairs,2,272.0524786903924,0.05,Same Day,0.31999536634638115
ORD1989,2023-10-26,2023-08-31,CUST115,Consumer,Delhi,Delhi,Office Supplies,Laptops,2,107.42597984037518,0.15, First Class,0.2653666300695635
ORD1990,2023-10-19,2023-04-06,CUST28,Consumer,Delhi,Telangana,Furniture,Tables,9,259.1189285558672,0.05,Same Day,0.1290728623363244
ORD1991,2023-09-11,2023-11-28,CUST11,Corporate,Bangalore,Telangana,Furniture,Laptops,13,87.1154722857451,0.15,Standard,0.3856486109609223
ORD1992,2023-04-10,2023-09-02,CUST47,Corporate,Hyderabad,Telangana,Furniture,Binders,7,338.77760764803463,0.1,Standard,0.381140329358413
ORD1993,2023-08-04,2023-07-24,CUST127,Home Office,Hyderabad,Tamil Nadu,Furniture,Chairs,10,,0.1, First Class,0.3456174427890254
ORD1994,2023-05-12,2023-02-10,CUST147,consumer,Mumbai,Karnataka,Technology,Chairs,9,64.09317478246754,0.1,Standard,0.3041050584882597
ORD1995,2023-02-03,2023-06-13,CUST118,Corporate,Chennai,Delhi,Furniture,Paper,14,239.2231818982962,0.15,Same Day,0.2735137608829491
ORD1996,2023-12-01,2023-06-18,CUST143,Consumer,Mumbai,Maharashtra,Technology,Phones,6,44.72713332088806,0.05,Standard,0.33730843719519693
ORD1997,2023-02-19,2023-11-12,CUST126,Corporate,Mumbai,Telangana,Technology,Chairs,5,303.1093983155812,0.2,Express,0.19335818069136268
ORD1998,2023-12-13,2023-07-19,CUST72,Consumer,Chennai,Delhi,Furniture,Laptops,12,139.55810598552623,0.0,Express,0.4765036256710591
ORD1999,2023-06-12,2023-05-19,CUST107,Corporate,Bangalore,Telangana,Technology,Binders,1,268.53598385096683,0.2, First Class,0.3355178116720918
ORD2000,2023-03-09,2023-12-23,CUST137,Home Office,Hyderabad,Telangana,Furniture,Tables,12,263.55589459830264,0.15, First Class,0.22447697774175063
ORD2001,2023-07-17,2023-02-10,CUST33,home office,Mumbai,Maharashtra,Furniture,Chairs,6,462.9336296349622,0.1, First Class,0.27987194035406293
ORD2002,2023-11-15,2023-06-04,CUST19,Consumer,Chennai,Tamil Nadu,Office Supplies,Tables,6,279.0507790586742,0.1, First Class,0.422273915550757
ORD2003,2023-09-25,2023-01-16,CUST74,Corporate,Delhi,Karnataka,Furniture,Chairs,3,295.66925506197464,0.05,Same Day,0.16464642429211898
ORD2004,2023-10-22,2023-09-28,CUST98,Corporate,Mumbai,Tamil Nadu,Office Supplies,Binders,3,206.81003162454633,0.15,Same Day,0.21713424898410416
ORD2005,2023-08-29,2023-12-02,CUST141,Consumer,Hyderabad,Delhi,Technology,Phones,3,475.0490055595802,0.2,Express,0.37180320909462217
ORD2006,2023-09-10,2023-04-13,CUST129,Corporate,Bangalore,Tamil Nadu,Office Supplies,Laptops,3,390.8210956254087,0.15,Same Day,0.22619568259288958
ORD2007,2023-11-06,2023-11-10,CUST93,Consumer,Mumbai,Delhi,Technology,Binders,7,149.84859224839238,0.15,Standard,0.4170006727445864
ORD2008,2023-04-02,2023-04-17,CUST48,corporate,Mumbai,Delhi,Furniture,Tables,10,423.6626970303537,0.1,Express,0.15218139487094434
ORD2009,2023-06-28,2023-11-29,CUST64,Consumer,Chennai,Karnataka,Technology,Chairs,11,221.8742164906941,0.2, First Class,0.40507446818184345
ORD2010,2023-03-22,2023-10-03,CUST61,Corporate,Delhi,Maharashtra,Technology,Tables,2,416.046900331461,0.0, First Class,0.12734068594022652
ORD2011,2023-12-27,2023-10-21,CUST39,Consumer,Delhi,Karnataka,Furniture,Laptops,10,413.21515346381597,0.1,Same Day,0.10503704506699792
ORD2012,2023-12-11,2023-01-07,CUST128,Corporate,Bangalore,Tamil Nadu,Technology,Binders,13,102.54639151379865,0.2,Express,0.45928940753286485
ORD2013,2023-01-15,2023-12-18,CUST88,Home Office,Hyderabad,Delhi,Furniture,Tables,10,353.55915437795267,0.05,Same Day,0.33253568677291945
ORD2014,2023-09-15,2023-09-23,CUST26,Corporate,Bangalore,Telangana,Office Supplies,Tables,2,152.41505496020025,0.1,Same Day,0.2407307588347246
ORD2015,2023-12-04,2023-04-22,CUST17,consumer,Mumbai,Telangana,Furniture,Laptops,3,155.77140829640743,0.05,Same Day,0.19303785478554017
ORD2016,2023-03-07,2023-10-30,CUST71,Home Office,Mumbai,Delhi,Furniture,Chairs,10,155.21055767148457,0.1,Express,0.3467543133043265
ORD2017,2023-07-27,2023-04-13,CUST13,Corporate,Delhi,Karnataka,Technology,Tables,12,365.5284413043746,0.15, First Class,0.3036008734146953
ORD2018,2023-12-01,2023-11-15,CUST69,Home Office,Hyderabad,Maharashtra,Office Supplies,Laptops,7,122.61476047834267,0.2,Standard,
ORD2019,2023-01-13,2023-02-11,CUST26,Corporate,Chennai,Karnataka,Furniture,Chairs,3,10.44385927058421,0.05, First Class,0.4932863946614984
ORD2020,2023-09-12,2023-09-14,CUST49,Home Office,Hyderabad,Delhi,Office Supplies,Phones,7,360.46605820649023,0.1,Express,0.3540098264566439
ORD2021,2023-04-19,2023-07-17,CUST7,Consumer,Mumbai,Delhi,Office Supplies,Chairs,9,93.88052447921139,0.05, First Class,0.2771482024423562
ORD2022,2023-12-04,2023-02-05,CUST58,corporate,Chennai,Maharashtra,Technology,Phones,11,61.19637370083898,0.1, First Class,0.29645638765386484
ORD2023,2023-12-21,2023-03-30,CUST49,Corporate,Hyderabad,Tamil Nadu,Furniture,Binders,10,126.38289909108947,0.1,Standard,0.3729916264947448
ORD2024,2023-12-11,2023-01-05,CUST103,Consumer,Hyderabad,Tamil Nadu,Technology,Laptops,12,196.15125593812496,0.0, First Class,0.14062981769415256
ORD2025,2023-06-23,2023-06-21,CUST53,Home Office,Chennai,Maharashtra,Furniture,Chairs,11,243.19410046186835,0.0, First Class,0.23134082952428728
ORD2026,2023-11-11,2023-04-20,CUST62,Consumer,Mumbai,Tamil Nadu,Office Supplies,Phones,4,31.839319949189104,0.0, First Class,0.13010889640144155
ORD2027,2023-11-05,2023-08-07,CUST17,Consumer,Hyderabad,Telangana,Furniture,Phones,7,485.58093298740664,0.05,Same Day,0.12934430380676784
ORD2028,2023-04-27,2023-04-19,CUST25,Home Office,Chennai,Tamil Nadu,Furniture,Binders,9,360.8708961755835,0.15,Express,0.1783356967576935
ORD2029,2023-10-30,2023-04-20,CUST131,consumer,Mumbai,Tamil Nadu,Office Supplies,Paper,14,168.3650920089247,0.1,Express,0.2941013018372908
ORD2030,2023-01-14,2023-09-29,CUST29,Corporate,Chennai,Tamil Nadu,Office Supplies,Laptops,8,166.1616560698447,0.2,Standard,0.41390972846511576
ORD2031,2023-08-06,2023-01-18,CUST117,Corporate,Chennai,Telangana,Furniture,Paper,8,229.7858491905451,0.0,Same Day,0.29419835646634906
ORD2032,2023-03-25,2023-11-26,CUST26,Corporate,Hyderabad,Tamil Nadu,Technology,Chairs,9,316.85996315388616,0.05,Same Day,0.2341906442243479
ORD2033,2023-02-14,2023-11-08,CUST124,Consumer,Mumbai,Telangana,Furniture,Laptops,14,81.7228026285942,0.05, First Class,0.13294119613470326
ORD2034,2023-01-29,2023-09-01,CUST144,Corporate,Hyderabad,Maharashtra,Office Supplies,Binders,5,102.57560874482664,0.05,Express,0.32011820927325185
ORD2035,2023-09-12,2023-08-05,CUST25,Corporate,Bangalore,Karnataka,Technology,Chairs,14,431.12294558843996,0.2,Standard,0.2085074345932707
ORD2036,2023-05-05,2023-11-22,CUST54,corporate,Bangalore,Maharashtra,Office Supplies,Laptops,5,135.56491270564555,0.2,Same Day,0.34597367116685895
ORD2037,2023-09-22,2023-03-09,CUST73,Corporate,Mumbai,Karnataka,Office Supplies,Laptops,3,196.295549007837,0.0, First Class,0.4908750956529674
ORD2038,2023-01-24,2023-01-29,CUST120,Corporate,Chennai,Maharashtra,Technology,Paper,5,436.92320696555737,0.2,Standard,0.1445257285910201
ORD2039,2023-04-26,2023-03-29,CUST56,Corporate,Hyderabad,Karnataka,Office Supplies,Chairs,8,334.94243640591304,0.0,Same Day,0.18485015948877598
ORD2040,2023-07-16,2023-10-18,CUST65,Consumer,Hyderabad,Karnataka,Office Supplies,Binders,12,177.43882087742728,0.2,Standard,0.2892378152397499
ORD2041,2023-10-16,2023-01-13,CUST93,Corporate,Mumbai,Delhi,Office Supplies,Binders,5,345.0127774050642,0.2,Same Day,0.4874455261383718
ORD2042,2023-04-27,2023-08-01,CUST86,Corporate,Mumbai,Karnataka,Office Supplies,Chairs,4,19.644775536892716,0.2,Standard,0.4087239105079983
ORD2043,2023-08-17,2023-12-30,CUST80,home office,Bangalore,Karnataka,Office Supplies,Chairs,8,370.464903405569,0.0,Same Day,0.4592916772651321
ORD2044,2023-11-20,2023-11-09,CUST108,Consumer,Delhi,Delhi,Office Supplies,Phones,7,248.63785985295735,0.1,Same Day,0.23348593939031717
ORD2045,2023-08-13,2023-07-10,CUST118,Consumer,Mumbai,Tamil Nadu,Office Supplies,Tables,14,408.459252169386,0.0,Standard,0.4968153895114379
ORD2046,2023-03-27,2023-01-24,CUST83,Consumer,Delhi,Tamil Nadu,Office Supplies,Paper,14,477.77244948316945,0.1,Same Day,0.14113312642566297
ORD2047,2023-01-09,2023-10-31,CUST147,Consumer,Mumbai,Delhi,Office Supplies,Chairs,6,463.6363892523385,0.05,Same Day,0.12118916241844034
ORD2048,2023-11-14,2023-08-07,CUST15,Corporate,Chennai,Telangana,Furniture,Chairs,5,455.53987129311696,0.05,Same Day,0.44224105082161125
ORD2049,2023-01-08,2023-02-11,CUST131,Corporate,Chennai,Karnataka,Furniture,Tables,14,260.96327840760466,0.0,Standard,0.4709059480827945
ORD2050,2023-11-16,2023-02-04,CUST139,home office,Bangalore,Karnataka,Office Supplies,Tables,5,186.46963592807964,0.1,Standard,0.13623414301844072
ORD2051,2023-07-13,2023-11-29,CUST30,Home Office,Bangalore,Delhi,Furniture,Laptops,13,237.86730911802965,0.1,Same Day,0.1453709706983366
ORD2052,2023-12-09,2023-09-02,CUST57,Consumer,Delhi,Delhi,Technology,Binders,10,348.04904162354677,0.1,Same Day,0.11326966310230953
ORD2053,2023-10-19,2023-10-30,CUST146,Home Office,Mumbai,Telangana,Furniture,Paper,2,443.1589106668815,0.05,Standard,0.14180302505708964
ORD2054,2023-12-31,2023-11-17,CUST128,Home Office,Hyderabad,Tamil Nadu,Office Supplies,Laptops,13,111.42328847005858,0.0, First Class,0.18376792672011236
ORD2055,2023-05-09,2023-07-28,CUST48,Consumer,Bangalore,Maharashtra,Office Supplies,Chairs,4,459.91464764623447,0.15,Same Day,0.4880306475640004
ORD2056,2023-10-08,2023-07-08,CUST136,Consumer,Hyderabad,Tamil Nadu,Furniture,Tables,8,409.43831366524563,0.1, First Class,0.36714408889587224
ORD2057,2023-05-27,2023-06-07,CUST22,home office,Hyderabad,Karnataka,Office Supplies,Phones,8,489.639447437335,0.1,Standard,0.41142121020741684
ORD2058,2023-06-25,2023-04-26,CUST6,Corporate,Mumbai,Delhi,Technology,Binders,11,441.3233689080267,0.15,Same Day,0.4104557614766089
